episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
5832,2,-199.336,14.199,167.446,0.000,0.366,0,collision
5833,1,-199.673,7.500,36.106,0.000,0.043,0,collision
5834,4,51.841,26.484,425.814,0.000,0.002,1,goal
5835,4,-198.457,26.171,413.892,0.000,0.000,0,collision
5836,2,50.452,12.673,77.162,0.000,0.163,1,goal
5837,2,50.799,14.569,187.994,0.000,0.000,1,goal
5838,4,51.357,16.130,397.052,0.025,0.210,1,goal
5839,2,-199.367,14.342,200.374,0.000,0.251,0,collision
5840,1,0.000,0.000,0.000,0.000,0.000,0,not_found
5841,2,50.604,13.177,139.795,0.000,0.018,1,goal
5842,2,50.637,14.496,186.891,0.000,0.000,1,goal
5843,2,50.853,13.927,178.387,0.000,0.000,1,goal
5844,3,51.139,20.380,314.973,0.000,0.022,1,goal
5845,1,49.901,4.074,7.798,0.000,0.000,1,goal
5846,1,0.000,0.000,0.000,0.000,0.000,0,not_found
5847,1,49.989,6.246,21.034,0.000,0.000,1,goal
5848,3,-198.572,20.836,395.889,0.000,0.000,0,collision
5849,2,50.359,12.972,90.077,0.000,0.008,1,goal
5850,2,50.373,11.615,68.159,0.000,0.205,1,goal
5851,3,-198.777,21.000,394.832,0.000,0.190,0,collision
5852,3,-199.028,19.427,318.263,0.000,0.301,0,collision
5853,2,-199.748,4.377,61.392,0.326,0.876,0,collision
5854,10,-55.276,12.018,832.362,0.000,0.000,1,goal
5855,4,-198.596,16.326,403.440,0.106,0.361,0,collision
5856,4,-198.277,16.225,400.165,0.001,0.179,0,collision
5857,14,96.139,12.027,1136.847,0.000,0.000,1,goal
5858,1,100.290,8.931,62.744,0.000,0.000,1,goal
5859,2,50.384,4.698,66.330,0.196,0.295,1,goal
5860,1,-200.100,6.424,30.449,0.000,0.000,0,collision
5861,2,50.454,13.000,90.343,0.000,0.018,1,goal
5862,1,49.917,5.057,9.961,0.000,0.000,1,goal
5863,4,-198.294,26.159,421.498,0.000,0.125,0,collision
5864,3,51.060,19.738,324.943,0.000,0.000,1,goal
5865,2,50.012,12.309,74.053,0.000,0.417,1,goal
5866,2,50.424,12.300,83.769,0.000,0.002,1,goal
5867,2,-199.186,14.398,185.420,0.000,0.146,0,collision
5868,2,50.800,15.235,214.694,0.000,0.000,1,goal
5869,4,51.755,27.140,405.410,0.000,0.010,1,goal
5870,2,-199.489,12.962,112.346,0.000,0.293,0,collision
5871,3,-199.200,19.457,253.240,0.000,0.429,0,collision
5872,3,51.278,20.425,390.966,0.000,0.000,1,goal
5873,2,-200.005,13.176,92.007,0.000,0.694,0,collision
5874,2,-199.659,4.229,59.126,0.012,0.657,0,collision
5875,1,50.152,6.939,37.939,0.000,0.000,1,goal
5876,1,-199.965,8.161,45.329,0.000,0.102,0,collision
5877,2,50.780,14.076,196.130,0.000,0.000,1,goal
5878,5,52.021,22.142,395.750,0.006,0.159,1,goal
5879,5,52.323,21.476,407.324,0.038,0.150,1,goal
5880,2,50.619,13.604,159.153,0.000,0.119,1,goal
5881,1,49.911,3.357,4.150,0.000,0.000,1,goal
5882,1,-200.080,5.772,23.157,0.000,0.000,0,collision
5883,2,50.402,4.227,59.081,0.041,0.389,1,goal
5884,5,52.708,32.549,547.938,0.000,0.000,1,goal
5885,1,50.052,5.125,16.882,0.000,0.000,1,goal
5886,7,-204.775,7.644,404.706,0.020,0.163,0,collision
5887,3,-198.929,20.156,411.330,0.000,0.000,0,collision
5888,6,-209.479,0.054,6.890,0.137,0.000,0,collision
5889,2,50.400,12.940,100.651,0.000,0.107,1,goal
5890,2,50.348,11.643,87.451,0.000,0.034,1,goal
5891,2,50.514,13.407,105.467,0.000,0.041,1,goal
5892,4,51.394,15.490,408.150,0.158,0.233,1,goal
5893,1,-199.854,8.301,52.033,0.000,0.696,0,collision
5894,1,50.280,7.731,48.138,0.000,0.000,1,goal
5895,1,0.000,0.000,0.000,0.000,0.000,0,not_found
5896,4,-198.109,26.943,396.815,0.000,0.269,0,collision
5897,3,-198.622,20.654,423.984,0.000,0.006,0,collision
5898,2,-199.470,14.532,172.135,0.000,0.490,0,collision
5899,1,50.271,7.740,42.772,0.000,0.000,1,goal
5900,2,50.608,13.779,147.608,0.000,0.025,1,goal
5901,2,49.992,12.326,74.198,0.000,0.337,1,goal
5902,3,51.546,20.879,419.135,0.000,0.000,1,goal
5903,2,50.597,13.667,160.024,0.000,0.038,1,goal
5904,1,-200.080,5.364,17.765,0.000,0.678,0,collision
5905,3,51.028,20.383,363.894,0.000,0.000,1,goal
5906,1,0.000,0.000,0.000,0.000,0.000,0,not_found
5907,5,-47.050,32.179,508.080,0.000,0.000,1,goal
5908,1,-200.131,5.770,19.265,0.000,0.419,0,collision
5909,1,50.168,6.798,27.745,0.000,0.000,1,goal
5910,1,49.976,7.150,39.208,0.000,0.000,1,goal
5911,3,50.947,9.967,227.149,0.249,0.236,1,goal
5912,2,50.676,14.131,166.497,0.000,0.151,1,goal
5913,3,-198.686,21.001,404.976,0.000,0.000,0,collision
5914,4,-198.571,26.179,422.007,0.000,0.000,0,collision
5915,1,0.000,0.000,0.000,0.000,0.000,0,not_found
5916,2,-199.834,12.575,86.342,0.000,0.189,0,collision
5917,1,0.000,0.000,0.000,0.000,0.000,0,not_found
5918,4,-197.700,27.606,401.592,0.000,0.000,0,collision
5919,7,52.317,18.842,651.447,0.000,0.061,1,goal
5920,1,0.000,0.000,0.000,0.000,0.000,0,not_found
5921,2,50.418,14.101,151.807,0.000,0.033,1,goal
5922,3,-198.917,20.309,313.501,0.000,0.253,0,collision
5923,5,52.397,32.576,517.444,0.000,0.000,1,goal
5924,1,0.000,0.000,0.000,0.000,0.000,0,not_found
5925,2,50.619,13.667,160.024,0.000,0.033,1,goal
5926,2,-199.608,12.188,82.719,0.000,0.065,0,collision
5927,3,-199.266,19.990,262.985,0.000,0.279,0,collision
5928,4,-198.095,26.108,412.287,0.000,0.000,0,collision
5929,2,50.848,14.538,203.500,0.000,0.152,1,goal
5930,1,50.251,7.447,41.003,0.000,0.000,1,goal
5931,4,51.461,16.210,399.665,0.000,0.191,1,goal
5932,4,-197.977,26.513,418.616,0.000,0.000,0,collision
5933,3,51.208,20.654,370.147,0.000,0.047,1,goal
5934,2,-199.785,4.559,64.178,0.235,0.451,0,collision
5935,2,-199.267,13.676,146.263,0.000,0.113,0,collision
5936,2,50.327,12.677,87.296,0.000,0.047,1,goal
5937,3,-199.047,19.432,295.525,0.000,0.213,0,collision
5938,4,-198.778,15.638,413.160,0.031,0.248,0,collision
5939,4,51.151,25.970,420.648,0.000,0.153,1,goal
5940,3,-199.077,19.530,297.527,0.000,0.131,0,collision
5941,2,-200.044,4.481,62.981,0.120,0.487,0,collision
5942,2,-200.044,4.481,62.981,0.306,0.487,0,collision
5943,1,49.941,6.640,31.581,0.000,0.000,1,goal
5944,6,-205.061,3.633,164.568,0.146,0.035,0,collision
5945,1,50.165,7.242,34.745,0.000,0.000,1,goal
5946,1,0.000,0.000,0.000,0.000,0.000,0,not_found
5947,6,53.052,27.243,578.924,0.004,0.089,1,goal
5948,1,50.282,8.303,52.052,0.000,0.000,1,goal
5949,4,-197.920,26.406,411.961,0.000,0.004,0,collision
5950,3,-199.087,9.665,219.448,0.047,0.328,0,collision
5951,2,50.615,13.685,146.384,0.000,0.000,1,goal
5952,2,-199.768,12.736,109.836,0.000,0.031,0,collision
5953,2,-199.203,14.084,180.732,0.000,0.182,0,collision
5954,3,51.051,19.234,291.501,0.000,0.011,1,goal
5955,1,49.899,2.096,2.322,0.000,0.000,1,goal
5956,5,-201.126,6.516,242.301,0.155,0.023,0,collision
5957,1,-200.000,0.000,0.000,0.000,0.000,0,collision
5958,5,-198.827,9.511,354.963,0.063,0.401,0,collision
5959,4,-197.758,27.815,402.897,0.000,0.000,0,collision
5960,9,-206.556,7.489,455.358,0.000,0.010,0,collision
5961,1,50.180,6.886,32.872,0.000,0.000,1,goal
5962,1,49.931,5.385,17.842,0.000,0.000,1,goal
5963,1,-200.078,2.842,1.700,0.000,0.000,0,collision
5964,3,-199.170,9.684,219.936,0.014,0.595,0,collision
5965,3,-198.638,20.886,419.325,0.000,0.308,0,collision
5966,2,-199.274,14.218,182.723,0.000,0.649,0,collision
5967,2,-199.580,11.677,77.962,0.000,0.006,0,collision
5968,1,-200.074,2.684,1.585,0.000,0.000,0,collision
5969,2,50.524,13.837,148.355,0.000,0.019,1,goal
5970,3,-198.849,20.586,368.579,0.000,0.309,0,collision
5971,4,-198.336,25.787,415.995,0.000,0.268,0,collision
5972,1,-200.109,5.436,18.029,0.000,0.000,0,collision
5973,2,50.734,13.595,145.211,0.000,0.096,1,goal
5974,4,51.703,25.557,410.164,0.000,0.144,1,goal
5975,4,-198.419,25.633,408.150,0.000,0.154,0,collision
5976,5,-47.780,22.085,394.004,0.000,0.000,1,goal
5977,4,-198.516,26.080,423.465,0.000,0.176,0,collision
5978,3,-198.571,20.793,416.941,0.000,0.000,0,collision
5979,1,49.913,6.829,32.570,0.000,0.000,1,goal
5980,1,50.290,8.156,51.038,0.000,0.000,1,goal
5981,1,49.899,6.287,29.733,0.000,0.000,1,goal
5982,2,-199.787,4.176,58.307,0.334,0.379,0,collision
5983,4,51.676,26.061,411.096,0.000,0.000,1,goal
5984,1,49.987,5.946,19.921,0.000,0.000,1,goal
5985,4,-198.323,26.678,422.817,0.000,0.026,0,collision
5986,3,-199.379,19.714,257.924,0.000,0.517,0,collision
5987,1,-200.107,6.479,30.739,0.000,0.489,0,collision
5988,4,-198.616,26.220,394.360,0.000,0.044,0,collision
5989,8,-49.054,15.455,799.002,0.000,0.000,1,goal
5990,2,50.522,12.523,107.472,0.000,0.000,1,goal
5991,3,-198.651,20.618,412.502,0.000,0.000,0,collision
5992,2,50.456,12.289,94.001,0.000,0.000,1,goal
5993,2,50.290,14.288,154.261,0.000,0.009,1,goal
5994,5,-47.026,32.109,505.840,0.000,0.027,1,goal
5995,4,51.740,26.617,425.258,0.000,0.000,1,goal
5996,1,49.845,5.176,23.964,0.000,0.000,1,goal
5997,2,50.839,14.956,210.203,0.000,0.106,1,goal
5998,3,51.360,20.850,423.704,0.000,0.000,1,goal
5999,4,-197.692,26.914,416.941,0.000,0.037,0,collision
6000,2,-199.627,4.603,64.862,0.000,0.894,0,collision
6001,4,-198.545,25.805,412.502,0.000,0.000,0,collision
6002,2,50.481,12.323,83.985,0.000,0.037,1,goal
6003,1,49.773,5.724,22.943,0.000,0.000,1,goal
6004,1,49.864,3.629,4.545,0.000,0.000,1,goal
6005,9,-201.292,15.214,744.494,0.000,0.165,0,collision
6006,3,50.781,19.519,254.357,0.000,0.333,1,goal
6007,1,-199.650,7.903,49.313,0.000,0.204,0,collision
6008,2,50.508,13.492,118.265,0.000,0.000,1,goal
6009,4,52.302,27.877,404.405,0.000,0.000,1,goal
6010,2,-199.451,13.787,134.343,0.000,0.091,0,collision
6011,2,50.832,14.771,207.219,0.000,0.000,1,goal
6012,4,-198.363,25.787,415.995,0.000,0.154,0,collision
6013,2,50.574,13.881,148.932,0.000,0.000,1,goal
6014,3,-199.448,9.773,222.190,0.171,0.365,0,collision
6015,2,50.291,4.620,65.118,0.227,0.444,1,goal
6016,2,50.711,13.834,162.349,0.000,0.000,1,goal
6017,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6018,1,-200.195,4.576,8.901,0.000,0.007,0,collision
6019,1,49.988,5.915,19.803,0.000,0.000,1,goal
6020,8,47.620,12.453,597.956,0.000,0.116,1,goal
6021,2,50.506,13.900,135.712,0.000,0.000,1,goal
6022,1,49.856,5.057,9.961,0.000,0.000,1,goal
6023,2,-200.234,12.262,93.719,0.000,0.348,0,collision
6024,3,-199.058,20.142,287.430,0.000,0.297,0,collision
6025,3,-198.529,20.588,411.761,0.000,0.000,0,collision
6026,2,-199.397,14.270,168.449,0.000,0.084,0,collision
6027,3,-199.280,20.172,288.019,0.000,0.028,0,collision
6028,4,-47.565,27.737,404.786,0.000,0.000,1,goal
6029,2,-199.335,14.367,200.769,0.000,0.219,0,collision
6030,2,50.618,13.248,140.711,0.000,0.038,1,goal
6031,2,-199.744,13.255,115.616,0.000,0.016,0,collision
6032,4,51.832,26.686,423.020,0.000,0.000,1,goal
6033,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6034,3,-198.644,21.043,400.931,0.000,0.019,0,collision
6035,2,50.253,12.160,82.460,0.000,0.012,1,goal
6036,2,50.425,12.344,94.561,0.000,0.030,1,goal
6037,6,52.723,18.703,577.573,0.000,0.063,1,goal
6038,1,50.253,8.698,54.764,0.000,0.000,1,goal
6039,5,-46.712,32.389,508.900,0.000,0.044,1,goal
6040,1,49.922,1.295,0.583,0.000,0.000,1,goal
6041,4,-198.529,26.287,416.844,0.000,0.232,0,collision
6042,1,50.370,8.683,54.664,0.000,0.000,1,goal
6043,4,-198.086,27.007,423.273,0.000,0.081,0,collision
6044,11,-217.789,0.454,43.439,0.006,0.091,0,collision
6045,2,50.323,4.266,59.682,0.110,0.306,1,goal
6046,1,-200.087,4.203,8.081,0.000,0.000,0,collision
6047,2,-199.382,14.105,151.860,0.000,0.353,0,collision
6048,6,49.594,11.682,530.983,0.000,0.055,1,goal
6049,3,-198.753,20.150,411.163,0.000,0.176,0,collision
6050,2,50.831,14.261,183.372,0.000,0.000,1,goal
6051,3,-199.176,9.618,218.259,0.090,0.511,0,collision
6052,3,-198.984,19.743,301.873,0.000,0.002,0,collision
6053,1,50.226,8.195,45.536,0.000,0.000,1,goal
6054,2,-199.597,11.914,80.172,0.000,0.001,0,collision
6055,2,-199.531,13.636,119.881,0.000,0.100,0,collision
6056,4,-198.555,16.263,401.400,0.228,0.427,0,collision
6057,3,-199.113,19.289,250.187,0.000,0.549,0,collision
6058,3,51.008,10.190,232.885,0.278,0.414,1,goal
6059,2,50.514,13.262,103.967,0.000,0.038,1,goal
6060,1,49.898,2.968,3.585,0.000,0.000,1,goal
6061,2,50.446,12.604,108.367,0.000,0.039,1,goal
6062,3,51.313,20.248,413.652,0.000,0.000,1,goal
6063,2,-199.376,14.589,172.934,0.000,0.136,0,collision
6064,2,50.327,4.081,56.856,0.275,0.409,1,goal
6065,4,-198.315,25.804,412.478,0.000,0.242,0,collision
6066,5,-47.712,32.311,451.284,0.000,0.000,1,goal
6067,10,-205.839,9.836,578.469,0.000,0.044,0,collision
6068,2,-199.173,14.198,198.081,0.000,0.221,0,collision
6069,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6070,2,50.355,14.546,172.335,0.000,0.037,1,goal
6071,2,-199.556,14.369,155.316,0.000,0.465,0,collision
6072,2,50.315,4.251,59.461,0.259,0.455,1,goal
6073,1,50.273,8.694,54.739,0.000,0.000,1,goal
6074,3,-199.152,19.926,261.806,0.000,0.280,0,collision
6075,3,-199.165,9.593,217.622,0.333,0.288,0,collision
6076,3,-199.158,9.962,227.012,0.151,0.346,0,collision
6077,2,-199.615,4.336,60.757,0.447,0.000,0,collision
6078,2,-199.161,15.100,212.520,0.000,0.402,0,collision
6079,3,-198.805,19.603,346.090,0.000,0.141,0,collision
6080,1,49.926,3.371,2.084,0.000,0.000,1,goal
6081,3,50.918,20.266,312.610,0.000,0.009,1,goal
6082,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6083,2,50.512,12.720,87.705,0.000,0.015,1,goal
6084,1,49.839,4.976,19.625,0.000,0.000,1,goal
6085,2,50.300,3.625,49.941,0.497,0.371,1,goal
6086,2,-199.278,14.598,173.055,0.000,0.081,0,collision
6087,2,50.630,13.491,118.248,0.000,0.070,1,goal
6088,3,50.881,19.982,284.320,0.000,0.034,1,goal
6089,3,50.826,19.459,274.188,0.000,0.136,1,goal
6090,5,-47.312,33.009,463.455,0.000,0.000,1,goal
6091,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6092,4,51.114,10.701,244.768,0.000,0.029,1,goal
6093,2,50.654,14.039,150.998,0.000,0.000,1,goal
6094,1,-200.015,4.993,13.102,0.000,0.582,0,collision
6095,3,-199.157,20.163,287.836,0.000,0.360,0,collision
6096,3,51.248,20.515,366.948,0.000,0.055,1,goal
6097,6,-46.666,27.043,509.331,0.000,0.000,1,goal
6098,1,49.900,3.890,7.393,0.000,0.000,1,goal
6099,3,51.481,21.210,394.894,0.000,0.000,1,goal
6100,1,50.155,7.757,48.316,0.000,0.000,1,goal
6101,3,-199.264,19.104,246.818,0.000,0.385,0,collision
6102,2,50.627,13.704,160.542,0.000,0.032,1,goal
6103,4,-198.475,16.406,406.065,0.095,0.249,0,collision
6104,2,50.624,13.928,136.052,0.000,0.083,1,goal
6105,1,50.035,5.647,18.809,0.000,0.000,1,goal
6106,2,50.716,13.943,178.623,0.000,0.094,1,goal
6107,4,-198.486,16.406,406.065,0.227,0.223,0,collision
6108,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6109,2,-199.724,12.026,81.207,0.000,0.307,0,collision
6110,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6111,2,50.700,13.866,148.735,0.000,0.000,1,goal
6112,2,-199.544,13.666,160.013,0.000,0.104,0,collision
6113,1,-200.087,6.039,20.265,0.000,0.659,0,collision
6114,4,-198.742,26.017,421.846,0.000,0.320,0,collision
6115,2,50.569,13.119,126.280,0.000,0.081,1,goal
6116,2,-199.845,4.226,59.079,0.221,0.861,0,collision
6117,1,50.130,7.796,43.112,0.000,0.000,1,goal
6118,2,-199.273,14.009,179.612,0.000,0.169,0,collision
6119,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6120,4,-198.161,26.047,410.740,0.000,0.186,0,collision
6121,2,-199.650,12.443,75.195,0.000,0.495,0,collision
6122,1,49.915,3.418,4.239,0.000,0.000,1,goal
6123,3,50.861,10.014,228.350,0.278,0.304,1,goal
6124,1,-200.164,5.953,19.946,0.000,0.633,0,collision
6125,2,50.821,14.132,197.030,0.000,0.000,1,goal
6126,1,50.017,6.287,25.452,0.000,0.000,1,goal
6127,3,-199.234,20.222,311.707,0.000,0.000,0,collision
6128,2,50.073,11.218,83.159,0.000,0.216,1,goal
6129,2,-199.314,14.020,179.767,0.000,0.300,0,collision
6130,2,50.582,14.340,154.946,0.000,0.000,1,goal
6131,1,49.905,2.176,2.438,0.000,0.000,1,goal
6132,4,-197.959,26.754,420.806,0.000,0.065,0,collision
6133,4,51.660,25.795,416.204,0.000,0.146,1,goal
6134,1,-200.264,6.352,30.076,0.000,0.236,0,collision
6135,1,-199.731,5.890,23.680,0.000,0.283,0,collision
6136,4,-197.562,26.988,418.839,0.000,0.227,0,collision
6137,4,-198.403,25.854,413.748,0.000,0.227,0,collision
6138,4,51.694,26.291,416.941,0.000,0.019,1,goal
6139,3,51.194,19.950,329.524,0.000,0.000,1,goal
6140,5,-196.986,32.561,578.741,0.000,0.000,0,collision
6141,3,50.834,19.535,297.623,0.000,0.000,1,goal
6142,2,50.562,14.122,181.294,0.000,0.000,1,goal
6143,3,51.026,21.034,405.784,0.000,0.148,1,goal
6144,2,-199.629,4.336,60.763,0.279,0.449,0,collision
6145,2,50.305,12.715,87.658,0.000,0.007,1,goal
6146,2,50.707,13.834,162.349,0.000,0.000,1,goal
6147,2,-200.044,4.481,62.981,0.317,0.487,0,collision
6148,8,-48.645,20.479,730.122,0.000,0.000,1,goal
6149,3,-199.522,8.837,131.760,0.000,0.051,0,collision
6150,2,50.353,12.790,110.439,0.000,0.020,1,goal
6151,3,51.015,19.963,283.937,0.000,0.030,1,goal
6152,1,-200.174,5.892,19.718,0.000,0.107,0,collision
6153,1,-200.158,5.111,16.829,0.000,0.225,0,collision
6154,1,50.082,7.399,35.573,0.000,0.000,1,goal
6155,3,-198.898,20.584,411.656,0.000,0.323,0,collision
6156,3,50.951,20.484,341.147,0.000,0.034,1,goal
6157,1,-200.069,6.820,32.524,0.000,0.000,0,collision
6158,1,50.238,7.433,40.915,0.000,0.000,1,goal
6159,3,51.084,19.857,351.872,0.000,0.032,1,goal
6160,2,50.501,12.631,108.669,0.000,0.000,1,goal
6161,2,50.340,12.867,89.084,0.000,0.137,1,goal
6162,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6163,21,-233.561,1.645,198.399,0.000,0.008,0,collision
6164,3,-199.051,19.907,328.597,0.000,0.092,0,collision
6165,3,-198.719,21.193,404.604,0.000,0.099,0,collision
6166,4,-197.999,27.038,420.112,0.000,0.214,0,collision
6167,2,50.376,13.095,102.248,0.000,0.000,1,goal
6168,4,-197.788,27.109,421.906,0.000,0.205,0,collision
6169,2,-199.154,14.441,201.937,0.000,0.027,0,collision
6170,3,-198.978,19.616,346.391,0.000,0.323,0,collision
6171,3,-198.914,20.219,360.127,0.000,0.000,0,collision
6172,1,49.889,5.463,21.783,0.000,0.000,1,goal
6173,4,52.028,26.804,393.429,0.000,0.099,1,goal
6174,3,-198.541,21.094,397.117,0.000,0.408,0,collision
6175,10,-52.679,15.722,728.355,0.000,0.000,1,goal
6176,4,51.746,25.713,414.107,0.000,0.130,1,goal
6177,1,-199.947,4.313,5.544,0.000,0.294,0,collision
6178,3,-198.527,20.879,419.135,0.000,0.293,0,collision
6179,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6180,2,50.637,12.867,123.256,0.000,0.098,1,goal
6181,4,-198.180,26.905,403.479,0.000,0.027,0,collision
6182,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6183,5,-47.482,33.070,464.701,0.000,0.000,1,goal
6184,1,49.793,5.212,13.749,0.000,0.000,1,goal
6185,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6186,4,-198.536,26.832,405.490,0.000,0.270,0,collision
6187,2,50.244,12.265,93.751,0.000,0.196,1,goal
6188,2,50.265,12.079,81.702,0.000,0.327,1,goal
6189,7,48.981,8.703,449.267,0.000,0.008,1,goal
6190,7,-202.408,10.026,507.721,0.000,0.037,0,collision
6191,1,50.160,7.786,43.051,0.000,0.000,1,goal
6192,2,50.556,13.250,127.853,0.000,0.091,1,goal
6193,4,-198.414,26.709,402.478,0.000,0.100,0,collision
6194,3,-198.822,19.450,318.754,0.000,0.026,0,collision
6195,1,50.117,6.893,32.906,0.000,0.000,1,goal
6196,1,-200.126,5.383,17.834,0.000,0.000,0,collision
6197,2,50.615,12.718,109.635,0.000,0.059,1,goal
6198,2,-199.282,14.130,196.997,0.000,0.361,0,collision
6199,1,-200.241,4.833,15.805,0.000,0.000,0,collision
6200,2,50.736,15.008,211.041,0.000,0.000,1,goal
6201,2,50.555,13.142,102.727,0.000,0.019,1,goal
6202,2,50.743,14.168,181.988,0.000,0.058,1,goal
6203,1,49.838,5.551,18.457,0.000,0.000,1,goal
6204,1,50.257,6.225,37.938,0.000,0.000,1,goal
6205,2,50.371,4.641,65.454,0.221,0.498,1,goal
6206,3,-199.013,20.312,313.556,0.000,0.331,0,collision
6207,3,-199.134,9.895,225.319,0.032,0.502,0,collision
6208,4,-198.453,16.398,405.795,0.121,0.450,0,collision
6209,1,50.038,6.813,32.489,0.000,0.000,1,goal
6210,2,50.817,15.340,216.398,0.000,0.000,1,goal
6211,3,-199.190,9.833,223.736,0.304,0.643,0,collision
6212,2,-199.147,15.340,216.398,0.000,0.023,0,collision
6213,3,-198.879,20.255,336.157,0.000,0.024,0,collision
6214,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6215,5,-47.370,32.129,446.935,0.000,0.000,1,goal
6216,3,-198.526,20.671,419.135,0.000,0.164,0,collision
6217,3,50.914,20.151,287.592,0.000,0.032,1,goal
6218,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6219,1,-200.121,5.334,14.109,0.000,0.000,0,collision
6220,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6221,3,50.622,18.841,242.073,0.000,0.164,1,goal
6222,3,-198.773,19.876,352.289,0.000,0.078,0,collision
6223,2,-199.551,15.067,211.979,0.000,0.527,0,collision
6224,2,-199.412,14.302,183.985,0.000,0.062,0,collision
6225,4,-198.508,26.581,399.357,0.000,0.000,0,collision
6226,2,49.810,11.876,70.365,0.000,0.432,1,goal
6227,3,50.948,20.027,285.191,0.000,0.025,1,goal
6228,2,-199.631,13.768,161.426,0.000,0.138,0,collision
6229,2,50.659,13.104,126.090,0.000,0.101,1,goal
6230,1,0.000,0.000,0.000,0.000,0.000,0,not_found
6231,4,-197.898,27.144,394.133,0.000,0.000,0,collision
6232,1,50.139,8.439,52.981,0.000,0.000,1,goal
6233,3,51.108,19.866,304.394,0.000,0.042,1,goal
6234,7,-199.610,15.639,508.527,0.000,0.132,0,collision
6235,1,50.275,7.692,47.873,0.000,0.000,1,goal
6236,1,-200.072,6.495,26.385,0.000,0.000,0,collision
6237,2,50.651,13.426,143.019,0.000,0.000,1,goal
6238,2,50.837,15.340,216.398,0.000,0.000,1,goal
6239,2,50.661,13.608,145.377,0.000,0.000,1,goal
6240,2,-199.520,12.099,125.984,0.000,0.278,0,collision
6241,2,-199.646,13.911,149.323,0.000,0.000,0,collision
6242,2,-199.398,14.480,202.560,0.000,0.000,0,collision
6243,2,50.471,13.325,104.617,0.000,0.032,1,goal
6244,3,-199.086,19.523,275.416,0.000,0.092,0,collision
6245,1,-200.082,6.852,32.691,0.000,0.626,0,collision
6246,4,-198.680,26.400,394.958,0.000,0.136,0,collision
6247,2,-199.465,13.364,129.223,0.000,0.221,0,collision
6248,2,-199.780,12.864,123.216,0.000,0.010,0,collision
6249,1,-199.699,8.113,50.749,0.000,0.000,0,collision
6250,2,50.446,12.589,108.209,0.000,0.020,1,goal
6251,1,-200.137,7.011,33.527,0.000,0.000,0,collision
6252,4,-198.367,26.695,394.564,0.000,0.170,0,collision
6253,4,51.179,26.169,425.740,0.000,0.082,1,goal
6254,3,-198.710,20.288,414.656,0.000,0.066,0,collision
6255,4,-199.049,15.821,419.438,0.000,0.002,0,collision
6256,2,50.198,12.549,76.098,0.000,0.449,1,goal
6257,2,50.578,14.193,167.370,0.000,0.469,1,goal
6258,5,-197.351,21.571,410.303,0.045,0.000,0,collision
6259,3,50.743,19.391,272.889,0.000,0.107,1,goal
6260,2,-199.340,13.998,150.459,0.000,0.060,0,collision
6261,1,50.061,6.111,24.669,0.000,0.000,1,goal
6262,4,51.929,27.481,406.134,0.000,0.092,1,goal
6263,2,50.343,11.615,68.159,0.000,0.261,1,goal
6264,3,50.973,19.802,259.538,0.000,0.284,1,goal
6265,4,-47.595,26.729,408.308,0.000,0.000,1,goal
